Company,Date,Open,High,Low,Close,Adj Close,Volume
Uber,6/1/2020,35.639999,36.389999,35.16,35.82,35.82,21893800
Uber,6/2/2020,36.16,36.419998,35.259998,35.810001,35.810001,19328400
Uber,6/3/2020,36.200001,37.368,36.139999,36.75,36.75,23051800
Uber,6/4/2020,36.419998,37.299999,36.279999,36.43,36.43,17423600
Uber,6/5/2020,37.529999,38.783001,36.919998,37.209999,37.209999,30393400
Uber,6/8/2020,37.869999,37.900002,36.09,37.080002,37.080002,30099500
Uber,6/9/2020,36.700001,37.330002,36.25,36.59,36.59,15127300
Uber,6/10/2020,36.689999,36.799999,34.264999,34.830002,34.830002,43473700
Uber,6/11/2020,32.630001,33.244999,30.889999,31.1,31.1,45298700
Uber,6/12/2020,32.73,32.740002,31.040001,32.240002,32.240002,27685200
Uber,6/15/2020,31.16,32.68,31.02,32.669998,32.669998,21350300
Uber,6/16/2020,34,34.169998,32.43,33.490002,33.490002,21377100
Uber,6/17/2020,33.5,33.595001,33.011002,33.290001,33.290001,14827700
Uber,6/18/2020,33,33.439999,32.799999,33.400002,33.400002,15495800
Uber,6/19/2020,33.98,34.02,32.27,32.299999,32.299999,29426300
Uber,6/22/2020,32.43,32.849998,31.43,32.68,32.68,17790300
Uber,6/23/2020,32.880001,33.209999,32.59,33.049999,33.049999,13622100
Uber,6/24/2020,32.75,32.93,30.455,30.459999,30.459999,29477200
Uber,6/25/2020,30,30.855,29.559999,30.58,30.58,19142800
Uber,6/26/2020,30.440001,30.440001,29.209999,29.610001,29.610001,46482300
Uber,6/29/2020,29.51,29.75,28.389999,29.629999,29.629999,20795400
Uber,6/30/2020,30.83,31.25,30.129999,31.08,31.08,21282800
Uber,7/1/2020,30.959999,31.264999,30.162001,30.43,30.43,13611500
Uber,7/2/2020,31.02,31.57,30.51,30.68,30.68,14981100
Uber,7/6/2020,33.099998,33.200001,31.76,32.52,32.52,42392200
Uber,7/7/2020,32.459999,33.560001,32.389999,32.82,32.82,34874700
Uber,7/8/2020,33.209999,33.970001,32.68,33.93,33.93,24602400
Uber,7/9/2020,34.240002,34.459999,32.259998,33.150002,33.150002,25061800
Uber,7/10/2020,33.139999,33.549999,32.650002,33.139999,33.139999,13586300
Uber,7/13/2020,33.209999,33.599998,31.66,31.719999,31.719999,19604800
Uber,7/14/2020,31.35,31.379999,30.48,30.93,30.93,21781800
Uber,7/15/2020,32.099998,32.970001,31.68,32.810001,32.810001,20976500
Uber,7/16/2020,32.049999,32.59,31.549999,32.349998,32.349998,11090800
Uber,7/17/2020,32.580002,32.816002,31.85,32.549999,32.549999,13658700
Uber,7/20/2020,32.48,33.924999,32.349998,33.66,33.66,16213600
Uber,7/21/2020,34.16,34.23,32.529999,32.549999,32.549999,16725100
Uber,7/22/2020,32.439999,32.880001,32.330002,32.66,32.66,12128400
Uber,7/23/2020,32.330002,33.02,31.983,32.169998,32.169998,12749800
Uber,7/24/2020,31.74,31.799999,30.469999,31.18,31.18,16896100
Uber,7/27/2020,31.209999,31.6,30.75,30.99,30.99,10182300
Uber,7/28/2020,30.790001,31.24,30.35,30.809999,30.809999,12977100
Uber,7/29/2020,30.92,31.26,30.77,31.02,31.02,8215900
Uber,7/30/2020,30.65,30.68,29.969999,30.24,30.24,13062900
Uber,7/31/2020,30.4,30.42,29.785,30.26,30.26,16346800
Uber,8/3/2020,30.24,31.295,30.059999,31.190001,31.190001,17078900
Uber,8/4/2020,31.17,32.845001,31.17,32.68,32.68,21958100
Uber,8/5/2020,33.099998,33.32,32.5,33.200001,33.200001,16987800
Uber,8/6/2020,33.27,34.794998,33.209999,34.709999,34.709999,38601500
Uber,8/7/2020,33.09,33.700001,32.450001,32.900002,32.900002,39071200
Uber,8/10/2020,33.040001,33.18,31.51,32.27,32.27,21347600
Uber,8/11/2020,31.66,32.209999,30.65,31.209999,31.209999,31569900
Uber,8/12/2020,31.459999,32.220001,30.690001,30.84,30.84,23375900
Uber,8/13/2020,30.52,31.33,30.32,30.459999,30.459999,21976800
Uber,8/14/2020,30.4,30.49,29.815001,29.99,29.99,17631600
Uber,8/17/2020,30.049999,30.120001,29.139999,29.48,29.48,18544700
Uber,8/18/2020,29.5,30.459999,29.41,30.08,30.08,29398200
Uber,8/19/2020,30.15,30.349001,29.389999,29.42,29.42,14050300
Uber,8/20/2020,29.129999,31.700001,28.48,31.41,31.41,56663300
Uber,8/21/2020,31.389999,31.82,30.714001,30.83,30.83,20217000
Uber,8/24/2020,30.969999,31.299999,30.370001,31.040001,31.040001,17406200
Uber,8/25/2020,31.040001,31.190001,30.6,31.190001,31.190001,10056800
Uber,8/26/2020,31.01,32.709999,30.950001,32.299999,32.299999,20599800
Uber,8/27/2020,32.400002,33.07,32.27,32.799999,32.799999,21306500
Uber,8/28/2020,33,33.939999,32.82,33.799999,33.799999,17825600
Uber,8/31/2020,33.619999,33.919998,33.139999,33.630001,33.630001,14980600
Uber,9/1/2020,33.450001,34.509998,33.145,34.299999,34.299999,16013900
Uber,9/2/2020,34.209999,34.505001,33.290001,34.369999,34.369999,16552700
Uber,9/3/2020,34.080002,34.740002,32.950001,33.41,33.41,17288800
Uber,9/4/2020,33.330002,33.650002,31.549999,33.240002,33.240002,17480600
Uber,9/8/2020,32.360001,35.099998,32.16,34.32,34.32,33683500
Uber,9/9/2020,34.110001,35.5,34.110001,35.009998,35.009998,22803500
Uber,9/10/2020,35.200001,36.779999,35.189999,35.98,35.98,35468300
Uber,9/11/2020,36.299999,37.145,36.254002,36.98,36.98,27130900
Uber,9/14/2020,37.099998,38,37.080002,37.950001,37.950001,28016000
Uber,9/15/2020,37.950001,38.48,37.27,37.470001,37.470001,23532600
Uber,9/16/2020,37.389999,38.52,37.389999,37.66,37.66,21787100
Uber,9/17/2020,36.68,37.445,36.139999,37.060001,37.060001,23534800
Uber,9/18/2020,37.150002,37.564999,36.389999,37.119999,37.119999,68428600
Uber,9/21/2020,35.860001,36.580002,35.119999,36.490002,36.490002,19100800
Uber,9/22/2020,36.529999,36.549999,34.099998,34.400002,34.400002,28242800
Uber,9/23/2020,34.450001,34.805,33.400002,33.549999,33.549999,15796900
Uber,9/24/2020,33.66,34,32.889999,33.349998,33.349998,16404100
Uber,9/25/2020,33.200001,34.5,33.200001,34.459999,34.459999,10736300
Uber,9/28/2020,35.799999,36.625,35.259998,35.560001,35.560001,22878400
Uber,9/29/2020,35.560001,35.650002,34.595001,35.43,35.43,16488700
Uber,9/30/2020,35.279999,36.5,35.279999,36.48,36.48,21386300
Uber,10/1/2020,36.860001,37.827999,36.580002,37.139999,37.139999,19187500
Uber,10/2/2020,36,37.990002,35.939999,37.720001,37.720001,20123400
Uber,10/5/2020,37.700001,38,36.880001,37.139999,37.139999,13093100
Uber,10/6/2020,37.169998,37.369999,36.040001,36.259998,36.259998,13074700
Uber,10/7/2020,36.59,37.110001,36.365002,36.779999,36.779999,13782100
Uber,10/8/2020,37,37.830002,36.959999,37.34,37.34,12212400
Uber,10/9/2020,37.91,38.349998,37.189999,37.27,37.27,13172000
Uber,10/12/2020,37.560001,37.560001,36.174999,36.259998,36.259998,16569400
Uber,10/13/2020,36.220001,36.23,35.02,35.560001,35.560001,15463100
Uber,10/14/2020,35.689999,36.09,35.075001,35.110001,35.110001,15397200
Uber,10/15/2020,34.68,34.810001,34.02,34.259998,34.259998,15443800
Uber,10/16/2020,34.779999,34.799999,33.610001,33.720001,33.720001,14899700
Uber,10/19/2020,34.16,34.59,34,34.220001,34.220001,19278600
Uber,10/20/2020,34.529999,36.759998,34.529999,36.310001,36.310001,29820700
Uber,10/21/2020,36.25,36.25,34.875,35.200001,35.200001,19058700
